Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:03HgVVcLJ55Oz4WymgUlkN,Higher,,"Byron the Aquarius, Steven Klavier",,220316,,false,1130795251,2026-01-05T00:00:00Z,,,,,,,,,,,,,,
spotify:track:7FRdsmuSXA4Ag4jbVWd7w9,Summer Grooves,Back Street Brit Funk compiled by Joey Negro,Mirage,2010-05-10,335480,,false,1130795251,2026-01-05T00:00:00Z,post-disco,,,,,,,,,,,,,
spotify:track:1UeWsIzUUO1OJ0AvxDpXbX,DANCING INTO FANTASY,,RYUSENKEI,,275133,,false,1130795251,2026-01-05T00:00:00Z,,,,,,,,,,,,,,
spotify:track:5RceioEjKv3qbG51jG4Mb6,Didn't I Tell You,,"Lou Ragland, Great Lakes Orchestra",,221346,,false,1130795251,2026-01-05T00:00:00Z,,,,,,,,,,,,,,
spotify:track:34zt1Wp84I8mZssA91j3oe,I Remember When,,Florida Spiritualaires,,220461,,false,1130795251,2026-01-05T00:00:00Z,,,,,,,,,,,,,,
spotify:track:6IZgqWUwa7ZrF8AQnIU6gk,Spirits In Transit - Edit,,4hero,,294866,,false,1130795251,2026-01-05T00:00:00Z,,,,,,,,,,,,,,
spotify:track:7hxfXpNDpdpitl2Upf3mM5,Got 2 Be Loved - Extended Mix,,Soul Reductions,,436235,,false,1130795251,2026-01-05T00:00:00Z,,,,,,,,,,,,,,
spotify:track:379a9TfqCllPNpMN2x962M,Pasion - Alex Kassian's Mandarine Dance Mix,,"Pianoman, Alex Kassian",,465000,,false,1130795251,2026-01-05T00:00:00Z,,,,,,,,,,,,,,
spotify:track:6S37ilrmjAKT7hq63NSylw,Beautiful People,,Jill Scott,,227979,,false,1130795251,2026-01-05T00:00:00Z,,,,,,,,,,,,,,
spotify:track:5TSj6ySt4WqDuljv61Q4D5,Los Angeles,,Big Thief,,237134,,false,1130795251,2026-01-05T00:00:00Z,,,,,,,,,,,,,,
spotify:track:2G2enmlS3U5NKfevvIjzQn,andthenitstarted - Patrice Scott Remix,,"Alex Nut, Patrice Scott",,326812,,false,1130795251,2026-01-07T00:00:00Z,,,,,,,,,,,,,,
spotify:track:4b1l8ZIsEcxPXAn6cKLvZ0,We Can Make It,,"Zopelar, Ashira",,210250,,false,1130795251,2026-01-07T00:00:00Z,,,,,,,,,,,,,,
spotify:track:35lSsJia8UNyMGymLehH8p,Majestic Fantasies - Instrumental,,"Space Ghost, Teddy Bryant",,295000,,false,1130795251,2026-01-07T00:00:00Z,,,,,,,,,,,,,,
spotify:track:5L9hrHD4T4WAByXi4lq4JJ,The Awakening,,"Kid Sublime, Han Litz",,477879,,false,1130795251,2026-01-07T00:00:00Z,,,,,,,,,,,,,,
spotify:track:4qrgSuZSO1mH2VFwEBKYtB,Life (feat. Tirzah & Charlotte Dos Santos),,"Blood Orange, Tirzah, Charlotte Dos Santos",,172249,,false,1130795251,2026-01-08T00:00:00Z,,,,,,,,,,,,,,
spotify:track:5NmBkXFDDRCWdopPXZPr0L,People Settle Down,,Way Dynamic,,197573,,false,1130795251,2026-01-08T00:00:00Z,,,,,,,,,,,,,,
spotify:track:2ZlAmZpqiAXPoaaxFnUA6P,Fannie Likes 2 Dance,,Merle,,302173,,false,1130795251,2026-01-08T00:00:00Z,,,,,,,,,,,,,,
spotify:track:5XnF9VnDnHfun1UumYc4Xn,Fulfil Your Spirit,,SAULT,,192914,,false,1130795251,2026-01-09T00:00:00Z,,,,,,,,,,,,,,
spotify:track:6DapvVlj6hgjjp4HWO1ZHg,Puppet,,SAULT,,268216,,false,1130795251,2026-01-09T00:00:00Z,,,,,,,,,,,,,,
spotify:track:1Jwp9D4HESaFLnoSnS9XqC,Spring Theme,,"Fabiano do Nascimento, Vittor Santos e Orquestra",,258938,,false,1130795251,2026-01-09T00:00:00Z,,,,,,,,,,,,,,
spotify:track:5SiYjXfEvr9zb997LxVIXJ,When You Find Your Love…Hold On - DJ Spinna Galactic Soul Remix,,"Tortured Soul, Alistair Colling, Dj Spinna, Sabina Sciubba",,480303,,false,1130795251,2026-01-12T00:00:00Z,,,,,,,,,,,,,,
spotify:track:382YS9vf1M0BqnQePtTN0e,Get Ready,,Masaki Morii,,420000,,false,1130795251,2026-01-13T00:00:00Z,,,,,,,,,,,,,,
spotify:track:3W7aEzz64MWk1hK9v9QoZt,Sombre Guitar,,Danser's Inferno,,219413,,false,1130795251,2026-01-14T00:00:00Z,,,,,,,,,,,,,,
spotify:track:1JeJ5XwrM2qPa7tDS2CRQx,The Old Law,,Father John Misty,,281988,,false,1130795251,2026-01-14T00:00:00Z,,,,,,,,,,,,,,
spotify:track:3JwyD9WO7cSdZBpC4oY3cG,Good To See You,,Walter Jackson,,520413,,false,1130795251,2026-01-14T00:00:00Z,,,,,,,,,,,,,,
spotify:track:45nZ0XzeNFhvbr57eWEHk1,Hot To Trot,,Alfredo De La Fé,,388603,,false,1130795251,2026-01-14T00:00:00Z,,,,,,,,,,,,,,
spotify:track:7GbDXecbKNcbBBnYH9wANJ,The Compass Point - Short Edit,,"Francois K, Dimitri From Paris, DJ Rocca",,182608,,false,1130795251,2026-01-14T00:00:00Z,,,,,,,,,,,,,,
spotify:track:5oVq9ZuOXYtgwEccdxSh53,No Time For Change,,Outside,,361000,,false,1130795251,2026-01-14T00:00:00Z,,,,,,,,,,,,,,
spotify:track:3ZqFnZYxEb0AqxzDx88Ues,Living For You,,Kiss the Sky,,453800,,false,1130795251,2026-01-14T00:00:00Z,,,,,,,,,,,,,,
spotify:track:2n08U7lDKHBEdwcncxPwNG,Natural Thing,,Innocence,,590133,,false,1130795251,2026-01-14T00:00:00Z,,,,,,,,,,,,,,
spotify:track:3JMIoSoKnLlvTeuXllWOIR,Poison Ivy,,Lily Rae Grant,,191997,,false,1130795251,2026-01-14T00:00:00Z,,,,,,,,,,,,,,
spotify:track:68rfi0XSu9yFvDXSo1Re0M,Would You Believe in Me,,The Bam Jam Band,,254608,,false,1130795251,2026-01-14T00:00:00Z,,,,,,,,,,,,,,
spotify:track:5HSTKwfQzcJXKUhU1XxQe5,"My Music, Pt. 2",,E.T. Webster,,536439,,false,1130795251,2026-01-14T00:00:00Z,,,,,,,,,,,,,,
spotify:track:3YaeeNBufZewMxRbjzGqmg,You & I - 2020 Rework,,Frankie Fandango,,491024,,false,1130795251,2026-01-14T00:00:00Z,,,,,,,,,,,,,,
spotify:track:3sjIpO1Ywco81ivSrYp6II,Twin Flame,,"Atjazz, Josh Milan",,288000,,false,1130795251,2026-01-15T00:00:00Z,,,,,,,,,,,,,,
spotify:track:7KNcY52YH6VFnYYabMgxLM,Pressha,,Jill Scott,,256855,,false,1130795251,2026-01-15T00:00:00Z,,,,,,,,,,,,,,
spotify:track:6qVVHarCanDMiBsZXzrDQQ,Searching For Sunlight,,Lakes & Fires,,255940,,false,1130795251,2026-01-15T00:00:00Z,,,,,,,,,,,,,,
spotify:track:4TAcr6H0DQVgM7PI5aB0rB,Cuba to Cali,,"J2 Fusion, Javonntte, DJ Genius 313",,388706,,false,1130795251,2026-01-16T00:00:00Z,,,,,,,,,,,,,,
spotify:track:0D9ntqFHsS12fi4tAayo9K,Everytime I See My Baby,,"Abel Miller, Mad Professor, Ariwa Posse, Joe Ariwa",,177593,,false,1130795251,2026-01-16T00:00:00Z,,,,,,,,,,,,,,
spotify:track:1hoMW0WpRwIfhm4BkkztZe,Deep,,Bryony Jarman-Pinto,,250942,,false,1130795251,2026-01-16T00:00:00Z,,,,,,,,,,,,,,
spotify:track:4YGLCXZTvDZjIPtjvC2u5s,Heavy,,Momoko Gill,,240760,,false,1130795251,2026-01-16T00:00:00Z,,,,,,,,,,,,,,
spotify:track:6umA1uUAPbSv8bUS9Mb7Xg,Maladjustment To Love,,Crooked Man,,332671,,false,1130795251,2026-01-17T00:00:00Z,,,,,,,,,,,,,,
spotify:track:6gthXQDyhf3OaWw3QvuYtA,A Future Untold,,Shabaka,,202723,,false,1130795251,2026-01-19T00:00:00Z,,,,,,,,,,,,,,
spotify:track:0d4AZepWN3aBCAOCiU7MX8,Rebuild,,DAM-SLO,,193375,,false,1130795251,2026-01-19T00:00:00Z,,,,,,,,,,,,,,
spotify:track:26cbmyCNrPCDq1yICOXa4q,Horizon,,"Atjazz, Jorge Bezerra, Nathan Haines",,335523,,false,1130795251,2026-01-19T00:00:00Z,,,,,,,,,,,,,,
spotify:track:7eMVm0cdi0F1zp1CIOOleX,Prodigal Son,,Ulysses Owens Jr.,,328760,,false,1130795251,2026-01-19T00:00:00Z,,,,,,,,,,,,,,
spotify:track:2H1PZ4QuhqKtaKh2l90xiR,Constelação,,"João Leão, Tika, Kika",,258177,,false,1130795251,2026-01-19T00:00:00Z,,,,,,,,,,,,,,
spotify:track:1Y2F9b6TaFdybTAq4J5VpX,Pode Ser,,"João Leão, Pedro Breculê",,194846,,false,1130795251,2026-01-19T00:00:00Z,,,,,,,,,,,,,,
spotify:track:6tHzqOZYhbdjuOsdtui5wD,Pluto,,Soulstatejazz,,324000,,false,1130795251,2026-01-19T00:00:00Z,,,,,,,,,,,,,,
spotify:track:7nxqFlu3pj3zq7DGI4l4yo,Good Morning,,"U.e., Ulla",,166270,,false,1130795251,2026-01-19T00:00:00Z,,,,,,,,,,,,,,
spotify:track:5zZmc9EQab3FLOvcTYSsOk,Obbakoso,,"Elipsis, Michael League, Pedrito Martinez, Antonio Sánchez",,340864,,false,1130795251,2026-01-19T00:00:00Z,,,,,,,,,,,,,,
spotify:track:4vcdHDZWVNRCOrEq1LlvsU,Lead It Up,,"GENA, Liv.e, Karriem Riggins",,168510,,false,1130795251,2026-01-19T00:00:00Z,,,,,,,,,,,,,,
spotify:track:3Qcud0KZTUWFuTjM42JOvL,Mountain Cat,,Greg Foat,,219250,,false,1130795251,2026-01-20T00:00:00Z,,,,,,,,,,,,,,
spotify:track:2C5G7y3CVchaQZDmCluKpG,Let's Take Our Time,,"Durand Jones & The Indications, Aaron Frazer",,223981,,false,1130795251,2026-01-20T00:00:00Z,,,,,,,,,,,,,,
spotify:track:2HJCmuonoG96Inovvq2Chk,More Than Love,,"Adrian Younge, Samantha Schmütz",,178506,,false,1130795251,2026-01-20T00:00:00Z,,,,,,,,,,,,,,
spotify:track:3RuszEEyARbR02lrkPoriN,Please Be Truthful - Cover,,The Divas,,246000,,false,1130795251,2026-01-20T00:00:00Z,,,,,,,,,,,,,,
spotify:track:2c9SInyRPZF62ByAoXyYXd,Peace of Mind,,"Josef Leimberg, Flora Purim, Airto Moreira, Javier Santiago, Balam Garcia",,670082,,false,1130795251,2026-01-20T00:00:00Z,,,,,,,,,,,,,,
spotify:track:4Lfxu7ySBsI2dLeym4TZN5,4 THE DANCERS,,"Stonie Blue, Ben Hixon, Stefan Ringer",,567578,,true,1130795251,2026-01-21T00:00:00Z,,,,,,,,,,,,,,
spotify:track:3XoLKlLh29Lmp6nPc3BUWR,Tostados,,"Vinocio, Chiljud, Fermín Merlo",,306437,,false,1130795251,2026-01-21T00:00:00Z,,,,,,,,,,,,,,
spotify:track:7BJ5vNMJg55tVd5dWgJg3O,You Worked Your Miracle (Original),,Chuck Bynum,,468352,,false,1130795251,2026-01-21T00:00:00Z,,,,,,,,,,,,,,
spotify:track:267DD2UrLDJu4BFF78piVb,Peace - Harvey's 30 Something Mix,,DJ Food,,492673,,false,1130795251,2026-01-22T00:00:00Z,,,,,,,,,,,,,,
spotify:track:2FDhHOxvyjtSSbWGy0W4fD,Trying to Get By,,"James Terry, Deep South",,172740,,false,1130795251,2026-01-22T00:00:00Z,,,,,,,,,,,,,,
spotify:track:2C9s6hDLTHQvlEOnwBhqa3,Night Passage - Bongo Mix,,49th Floor,,307390,,false,1130795251,2026-01-22T00:00:00Z,,,,,,,,,,,,,,
spotify:track:722MOMGNOFAKi8pod0kPoD,Remember,,"fatdog, CJ Raine",,299766,,false,1130795251,2026-01-22T00:00:00Z,,,,,,,,,,,,,,
spotify:track:491lHwncnV8GuSkMYh5db5,Oublie Tout,,"Stella, The Longos",,360000,,false,1130795251,2026-01-22T00:00:00Z,,,,,,,,,,,,,,
spotify:track:2mAFBxbZTC0Qxc21qjAjvf,soul to soul,,Jemima Whyte,,280500,,false,1130795251,2026-01-22T00:00:00Z,,,,,,,,,,,,,,
spotify:track:37rzX7Z1b1zJ5emW2pqMv0,Forget About,,Lily Rae Grant,,371260,,false,1130795251,2026-01-22T00:00:00Z,,,,,,,,,,,,,,
spotify:track:2mztDIJDXUXy0Oxd7WM6e5,It’s All Love (feat. Yazmin Lacey),,"DJ Harrison, Yazmin Lacey",,208355,,false,1130795251,2026-01-23T00:00:00Z,,,,,,,,,,,,,,
spotify:track:7mQa5PaLvtw2oRWMD7qR9U,Pain Becomes Prayer And The Prayer Becomes A Song,,Work Money Death,,747000,,false,1130795251,2026-01-23T00:00:00Z,,,,,,,,,,,,,,
spotify:track:12fmgHPWF4ljzjxdqjusuY,Presente,,Pedro Mizutani,,237500,,false,1130795251,2026-01-24T00:00:00Z,,,,,,,,,,,,,,
spotify:track:3eGd424LLeNs6wvc9oHI1d,I Want You,,"Soul In The Horn, Brandon Markell Holmes",,257000,,false,1130795251,2026-01-24T00:00:00Z,,,,,,,,,,,,,,
