Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5T0WgK8wc88pQzTmNiSg6z,"I Luv You","You Can Fly On My Aeroplane","Wee",2008-08-26,231040,0,false,1130795251,2019-12-02T08:32:19Z,"","Numero Group",0.513,0.751,0,-7.351,1,0.131,0.295,0.00000385,0.0976,0.705,106.746,4
spotify:track:47oIyZJ9Hp3NpyuHrZSTL2,"You're Everything to Me","All For You","CRAC",2019-11-08,264291,0,false,1130795251,2019-12-02T08:41:39Z,"aor,yacht rock","KingUnderground",0.651,0.663,2,-14.929,0,0.0458,0.34,0,0.0675,0.814,125.42,4
spotify:track:6VPXCIfxuOXQoSFJSSKKW4,"Dust","Bridging The Pacific, Vol. 1","Recloose;Joe Dukie",2008-07-22,427146,0,false,1130795251,2020-05-31T16:08:14Z,"trip hop,nz reggae","Loop Recordings Aot(ear)oa",0.846,0.557,8,-12.52,1,0.0912,0.000207,0.307,0.0356,0.8,123.032,4
spotify:track:0OwvrdjaJOypNsNQHyBWE5,"California Soul","The Spice Of Life","Marlena Shaw",1969-01-01,177226,67,false,1130795251,2020-05-31T16:08:32Z,"northern soul,soul","GRP",0.513,0.826,8,-8.407,0,0.0574,0.555,0.0000348,0.366,0.539,94.582,4
spotify:track:0jWXPJlBZtwvRGZOsm3zZ9,"Trouble Maker","Trouble Maker / Run My People","Wailing Souls",2020-05-01,238066,27,false,1130795251,2020-05-31T16:08:47Z,"roots reggae,reggae,rocksteady,dub","Soul Jazz Records",0.628,0.505,6,-10.648,0,0.041,0.132,0,0.302,0.781,115.695,4
spotify:track:0qZctuvYFQHOjtKSTlJpbE,"I Am The Black Gold Of The Sun - 4 Hero Remix","Clubbed To Death","Nuyorican Soul",2015-10-09,507760,32,false,1130795251,2020-05-31T16:23:17Z,"acid jazz","UMOD (Universal Music On Demand)",0.423,0.638,8,-7.211,0,0.0387,0.168,0.664,0.141,0.314,114.045,5
spotify:track:1VrHx9HWrRNz0CJVUyQwz2,"Cerca de Mi - Shelter Ritual Mix","Cerca de Mi","Louie Vega;Raul Midón",2003-04-16,535626,8,false,1130795251,2020-05-31T16:23:22Z,"chicago house,deep house,latin house,house,disco house,vocal jazz","Vega Records",0.666,0.656,9,-12.793,0,0.049,0.00985,0.776,0.0552,0.549,127.056,4
spotify:track:18K4QBiPysYhk6TLDSgoV7,"Need Me Some U","Brownswood Bubblers Ten (Gilles Peterson Presents)","Paul Hill;K. Dixon P/k/a Moodymann",2013-08-05,311380,0,false,1130795251,2020-05-31T16:23:29Z,"choral","Brownswood Recordings",0.699,0.655,9,-7.865,1,0.0303,0.022,0.00656,0.35,0.383,107.994,4
